"mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","Rhat","n.eff","year","spp"
0.506681363879301,0.118926558895683,0.309327875609375,0.42381216333376,0.494734149149363,0.572975738711465,0.789252263392032,1.00938844541726,690,1970,"Thymelicus sylvestris"
0.540469171334368,0.108816398787479,0.329382168592504,0.465100413593144,0.544123708409727,0.621313549083984,0.73814295257181,1.0500792506554,47,1971,"Thymelicus sylvestris"
0.616469917972232,0.0761781857131583,0.468085106382979,0.565087622052616,0.615003055756904,0.667689989908896,0.764479313236402,1.02014365718798,130,1972,"Thymelicus sylvestris"
0.903996201569817,0.0627759089192917,0.75762873264259,0.864139626771273,0.914794127261615,0.955840759533251,0.984820705240268,1.02189067398382,120,1973,"Thymelicus sylvestris"
0.910070857529343,0.0677258963643219,0.747196520700976,0.870094799528134,0.929362270640572,0.966017140664307,0.985573984849131,1.10448379420816,37,1974,"Thymelicus sylvestris"
0.624657336614941,0.0665123914808845,0.498472121548061,0.578916698645518,0.623530749442147,0.669438167114371,0.759334271379639,1.00906203946511,530,1975,"Thymelicus sylvestris"
0.75316034165216,0.0368018769765922,0.682556602566836,0.728520871530295,0.752497903608636,0.777242428118649,0.82926135959863,1.00901095755672,240,1976,"Thymelicus sylvestris"
0.833154590247686,0.0374611508777621,0.759050014923464,0.808055827967993,0.832061285691951,0.858227092482838,0.908512059580153,1.02296923009667,92,1977,"Thymelicus sylvestris"
0.73971711719425,0.0325306547561571,0.676743558038062,0.716567887548146,0.739422106624597,0.762105771827343,0.804630537671087,1.0172055198267,130,1978,"Thymelicus sylvestris"
0.710741033760018,0.0274545994372405,0.656007049560113,0.692548217001379,0.711138589235208,0.729387853721628,0.763185946360807,1.00989326088245,220,1979,"Thymelicus sylvestris"
0.736359449354035,0.0284605823644186,0.682471325629983,0.717832828778124,0.736337924075101,0.754800380903651,0.79378615386802,1.00471572795652,1200,1980,"Thymelicus sylvestris"
0.750897783035243,0.0254420653925283,0.699796756633835,0.733339018462457,0.751616708594494,0.768316775394761,0.800238775423187,1.0136219429334,160,1981,"Thymelicus sylvestris"
0.774159521625429,0.0214116964536477,0.73274207990449,0.759646953481431,0.773760286530508,0.788456345314743,0.815943944626842,1.00586481382989,420,1982,"Thymelicus sylvestris"
0.773627139010294,0.0205854408367656,0.73127815915519,0.760343381799059,0.773675009593655,0.787504086186558,0.813016103128242,1.00351400826083,3000,1983,"Thymelicus sylvestris"
0.808085961653304,0.0163348680877469,0.774200884037579,0.797410423684248,0.808411148538211,0.81844540144118,0.839935189527992,1.02379531787766,100,1984,"Thymelicus sylvestris"
0.796179251052673,0.018315932150781,0.75909265339189,0.783723475319433,0.796102843985844,0.8092070666155,0.830810557284782,1.01138302209011,190,1985,"Thymelicus sylvestris"
0.802397694966045,0.0172168571746282,0.768501542091275,0.791071504711551,0.802839721997186,0.814067852016089,0.835259170823917,1.00716371962272,420,1986,"Thymelicus sylvestris"
0.772881478793143,0.0164142818258525,0.740033258005372,0.761935217953638,0.772537983768956,0.784263562586165,0.80515641211501,1.00510685588772,550,1987,"Thymelicus sylvestris"
0.771715967640907,0.0156780565138764,0.740260663170312,0.761366705041288,0.772012109325033,0.782529598203499,0.802086442388323,1.00811516764763,270,1988,"Thymelicus sylvestris"
0.789508946801438,0.0136141595326978,0.762986966841484,0.780255546554101,0.789564945493824,0.798803280319504,0.816299265197061,1.00203914296627,4400,1989,"Thymelicus sylvestris"
0.802496073505207,0.0140498228112885,0.774840461063972,0.7931039383732,0.802583891186629,0.811651672138603,0.830099916144345,1.00804385078053,320,1990,"Thymelicus sylvestris"
0.80652166444154,0.0104380466300141,0.786025952614449,0.799570772751176,0.806421353344988,0.813641467331827,0.827072584886084,1.00475447236111,500,1991,"Thymelicus sylvestris"
0.771315442279727,0.0109171837654462,0.749911169857445,0.763726033627539,0.771415170767066,0.778706348867949,0.792222743359059,1.00584195950571,390,1992,"Thymelicus sylvestris"
0.761766409065577,0.0124600904162737,0.737190693443625,0.753521226850865,0.761579897383419,0.770164442359897,0.785983314146023,1.00549360373469,640,1993,"Thymelicus sylvestris"
0.815264124934788,0.0093127289073998,0.796927187708751,0.808865958868091,0.815162239372362,0.821742776332807,0.833368865390355,1.00444567814681,540,1994,"Thymelicus sylvestris"
0.848256955013295,0.00708239761259675,0.834747509202803,0.843346267002089,0.848107562643017,0.852868858283944,0.862846259895678,1.01550288020726,150,1995,"Thymelicus sylvestris"
0.81795186607159,0.00633137677524705,0.805653860913316,0.813584616040592,0.818019016756918,0.822339714890775,0.830014639207493,1.00749359550503,300,1996,"Thymelicus sylvestris"
0.807993647933953,0.00664071450922058,0.795534331073494,0.803422447732344,0.807899486917097,0.812433377393084,0.821401668585398,1.00341509131727,5000,1997,"Thymelicus sylvestris"
0.753633235603622,0.00762204869605531,0.738441421850794,0.748546738867807,0.753535439673674,0.758851035404142,0.768643670319362,1.00334837710261,760,1998,"Thymelicus sylvestris"
0.792921803365133,0.00653326862162141,0.779886013161074,0.788584260720022,0.792862320385452,0.797367785215822,0.805710712204551,1.00918275973378,280,1999,"Thymelicus sylvestris"
0.746031853621601,0.00740897116272207,0.73070964624284,0.741170283830071,0.746343751332452,0.751048195682144,0.760059125342884,1.00530824454057,500,2000,"Thymelicus sylvestris"
0.75741265851635,0.00738904548664268,0.742776332807459,0.752398413848975,0.75740132747765,0.762390028283517,0.771699427223241,1.00190811955468,5000,2001,"Thymelicus sylvestris"
