"site","year","daynum.tenth","daynum.median","daynum.nintieth","daynum.mean","daynum.range"
1089,2006,90,109,137,113.130307794655,47
1089,2007,65,103,137,104.127547628238,72
1089,2008,46,95,144,99.5769153535068,98
1089,2009,69,90,121,97.2440307942966,52
1089,2011,84,109,137,111.684902611498,53
1089,2013,94,113,134,118.490031175621,40
1089,2014,73,92,116,99.0716398902978,43
1089,2015,87,106,121,109.372131198638,34
1090,2003,81,85,110,95.4947548187749,29
1090,2004,75,97,124,102.832434568818,49
1090,2005,80,101,122,102.873446823892,42
1090,2006,78,92,107,98.778867639869,29
1090,2007,69,96,113,96.6831726890431,44
1090,2008,81,95,123,102.758058393862,42
1090,2009,74,89,104,92.0844537977304,30
1090,2011,75,87,106,94.401960849113,31
1090,2013,66,100,144,106.266572989833,78
1090,2014,78,88,122,98.9746498551702,44
1090,2015,80,97,120,101.401960759383,40
1091,2005,88,108,134,112.032639901206,46
1091,2006,85,92,130,104.898666992143,45
1091,2007,83,109,147,113.448763237959,64
1091,2008,83,114,136,116.546655324921,53
1091,2013,96,110,117,110.283069567447,21
1093,2004,119,129,154,135.752238942231,35
1093,2005,106,134,155,134.942761310577,49
1093,2006,92,128,166,130.212227454367,74
1093,2007,115,139,168,143.735459262933,53
1093,2008,102,130,158,134.598660277314,56
1093,2009,95,136,161,134.801200429622,66
1093,2011,102,137,168,139.65185078123,66
1093,2013,108,137,157,139.244627733117,49
1093,2014,93,120,144,126.004769872984,51
1093,2015,101,138,165,137.72279078087,64
1094,2003,89,102,127,109.102007491447,38
1094,2006,79,103,126,102.745443341049,47
1094,2007,71,104,127,106.125044973718,56
1094,2008,61,102,144,105.153400920164,83
1094,2009,75,103,130,104.313227563862,55
1094,2011,63,106,144,105.885673486102,81
1094,2013,90,102,123,108.093725848268,33
1094,2014,88,99,125,105.147525119933,37
1094,2015,87,116,137,117.546454019565,50
1095,2003,81,106,137,112.477140207655,56
1095,2006,85,109,129,111.931358044307,44
1095,2007,73,106,141,111.470174757372,68
1095,2008,84,111,145,115.957462332648,61
1095,2009,82,103,141,107.557834158507,59
1095,2011,55,110,168,111.462600710294,113
1095,2013,104,113,142,122.343703999293,38
1095,2014,80,114,128,114.126133417615,48
1095,2015,88,107,134,112.74355340854,46
1096,2000,81,95,116,100.788424034111,35
1096,2002,79,117,151,119.23175195952,72
1098,2003,81,102,116,102.810134515527,35
1098,2006,90,103,123,107.097800189458,33
1098,2007,69,88,128,97.4482991346419,59
1098,2008,88,112,137,112.358074755055,49
1098,2009,76,101,136,104.54705901803,60
1098,2011,81,102,132,106.773387674908,51
1098,2013,96,112,147,119.041054467603,51
1098,2014,102,113,123,116.049729808875,21
1098,2015,94,109,130,112.879722794544,36
1099,2003,62,78,109,88.7410558043294,47
1099,2006,78,95,132,106.629552455927,54
1099,2007,74,102,130,105.504691539455,56
1099,2008,84,109,130,112.458962031859,46
1099,2009,94,111,133,112.762035358449,39
1099,2011,67,101,136,105.163147655437,69
1099,2013,77,116,148,116.343698710501,71
1099,2014,78,102,122,107.688254255477,44
1099,2015,81,105,120,106.156856497349,39
1100,1982,91,109,127,112.677707619882,36
1100,1983,95,107,127,110.833898020911,32
1100,1984,87,99,124,108.026207130768,37
1100,1985,94,115,139,120.986226359963,45
1100,1986,92,107,137,116.415174728356,45
1100,1987,93,108,135,113.963661480514,42
1100,1988,84,103,123,104.973116593867,39
1100,1989,88,102,121,104.415905731987,33
1100,1990,86,109,130,110.966386947975,44
1100,1991,95,111,130,117.291541019964,35
1100,1992,80,96,113,98.3786600118883,33
1101,2002,102,117,139,120.398467432953,37
1101,2003,86,103,121,107.245140383617,35
1101,2004,89,109,121,110.575443781368,32
1101,2005,98,107,129,113.027975021326,31
1101,2006,92,105,120,108.807273410173,28
1101,2007,89,110,121,109.480074148532,32
1101,2008,85,111,129,112.741747559475,44
1101,2009,92,101,124,109.756715534434,32
1101,2011,88,106,120,108.318377599342,32
1101,2013,96,108,128,112.736465366829,32
1101,2014,85,100,122,104.175408873393,37
1101,2015,100,114,129,116.72938688411,29
1102,2002,92,113,141,118.700916311242,49
1102,2003,78,99,127,103.898367478656,49
1102,2004,88,112,132,112.843939841564,44
1102,2005,88,112,132,113.087535380862,44
1102,2006,91,105,120,106.787180371768,29
1102,2007,90,109,134,114.116963842198,44
1102,2008,91,109,137,112.058927971798,46
1102,2009,88,101,123,106.926634883169,35
1102,2011,84,100,123,105.102952537711,39
1102,2013,98,109,131,115.545860181171,33
1102,2014,71,97,116,97.8391001827314,45
1102,2015,94,109,130,114.641534713494,36
1103,2002,95,118,144,122.524686134397,49
1103,2003,87,105,127,110.434387736519,40
1103,2004,116,123,130,126.538972960102,14
1103,2005,79,116,143,116.64390866264,64
1103,2006,90,102,116,102.860429908083,26
1103,2007,95,107,122,111.177272822535,27
1103,2008,81,124,165,125.819137345113,84
1103,2009,86,105,128,110.919949412482,42
1103,2011,88,112,127,113.340646633063,39
1103,2013,99,113,129,118.679279367173,30
1103,2014,90,108,123,110.823986970401,33
1103,2015,94,119,135,120.458514177135,41
1105,2002,78,116,144,117.081531312329,66
1105,2003,85,100,130,109.992859066184,45
1105,2005,67,109,151,111.410201920146,84
1105,2006,96,105,113,105.555304620607,17
1105,2007,62,100,137,102.51610763402,75
1106,2000,88,106,137,114.422019774211,49
1106,2002,107,120,141,123.677320447508,34
1106,2003,63,104,130,105.636706964729,67
1106,2004,96,116,130,118.978946256462,34
1106,2005,95,107,133,113.883474780194,38
1106,2006,93,109,123,108.767788231524,30
1106,2007,88,109,127,110.557528841306,39
1106,2009,69,109,151,112.343145705298,82
1106,2011,83,100,116,103.756845652981,33
1106,2013,88,111,125,110.218130381716,37
1106,2014,86,102,113,103.32817638857,27
1106,2015,87,101,128,106.39582755002,41
1107,1994,88,124,158,126.304872813353,70
1107,1995,93,112,125,111.645462936503,32
1107,1996,97,113,134,119.368665744103,37
1107,1997,97,110,124,109.901045386138,27
1107,1998,92,107,131,112.6481568108,39
1107,1999,85,110,126,112.197570573753,41
1107,2000,86,107,123,109.502407358094,37
1107,2001,86,107,121,111.341038830454,35
1107,2002,101,119,137,119.99621060125,36
1107,2003,86,106,121,108.030036512458,35
1107,2004,86,108,128,111.564285723341,42
1107,2005,92,107,128,114.402942765204,36
1107,2006,90,106,120,107.025787955743,30
1107,2007,90,106,127,112.081336467606,37
1107,2008,91,112,130,116.283462181245,39
1107,2009,85,102,123,108.557953272449,38
1107,2011,87,103,125,107.486758873369,38
1107,2013,100,108,129,113.996478875059,29
1107,2014,85,100,116,103.353211007606,31
1107,2015,92,115,134,117.093429601295,42
1108,1997,95,113,127,115.626405870333,32
1108,1998,85,99,113,101.400912506843,28
1108,1999,43,85,134,91.4874977722574,91
1108,2000,85,109,120,107.990401035165,35
1108,2001,85,106,121,109.886120148876,36
1108,2002,94,116,137,117.148380927953,43
1108,2003,83,94,121,102.374575774,38
1108,2004,81,97,126,105.24837873943,45
1108,2005,87,109,129,113.683991447509,42
1108,2006,88,105,119,105.483845854495,31
1108,2007,88,105,121,107.058761998524,33
1108,2008,81,112,129,110.172508791214,48
1108,2009,88,102,122,107.800931937584,34
1108,2013,96,109,123,114.715762246083,27
1108,2014,90,105,122,109.143120490062,32
1108,2015,88,109,135,115.573808781529,47
1110,1998,90,103,127,108.787624502701,37
1110,1999,86,100,121,107.418335010587,35
1110,2000,88,108,128,109.668938463899,40
1110,2001,94,109,121,112.75804585496,27
1110,2002,95,116,137,116.391543401603,42
1110,2003,81,100,117,103.650222789595,36
1110,2004,86,104,122,106.877807886784,36
1110,2005,89,100,121,107.706592220615,32
1110,2006,88,104,116,104.472237468587,28
1110,2007,95,109,123,110.560757126586,28
1110,2008,91,111,130,113.586920579726,39
1110,2009,83,100,124,105.318758808769,41
1111,1989,90,102,114,103.982073696963,24
1111,1990,86,104,123,106.769450768097,37
1111,1991,96,111,130,114.958968739933,34
1111,1992,84,93,119,98.5997284910522,35
1111,1994,102,119,128,121.644678611827,26
1111,1995,95,106,120,111.474936261127,25
1111,1996,101,113,135,122.221183086203,34
1111,1997,88,107,130,113.030027155049,42
1111,1998,88,100,133,109.183849377593,45
1111,1999,88,99,120,107.605339398821,32
1111,2000,81,104,130,107.158646500987,49
1111,2002,97,117,134,121.00798808387,37
1111,2003,86,106,120,107.188552344873,34
1111,2004,83,104,123,107.705882342766,40
1111,2005,89,107,130,113.11580500425,41
1111,2006,78,105,126,105.054569707584,48
1111,2007,88,109,131,114.644847995212,43
1111,2008,81,112,129,110.884435101014,48
1111,2009,87,105,123,108.216953012785,36
1111,2011,88,102,127,108.978597165121,39
1111,2013,96,113,130,116.374543896179,34
1111,2014,78,100,126,104.427467449515,48
1111,2015,94,109,130,114.241535119838,36
1112,2002,104,117,138,119.286243672087,34
1112,2003,85,100,117,105.799364237474,32
1112,2004,91,104,123,108.180363141547,32
1112,2005,92,112,123,110.023117524448,31
1112,2006,90,101,123,106.343299674215,33
1112,2007,88,107,120,108.40642203664,32
1112,2008,91,109,130,112.066859385217,39
1112,2009,87,101,122,108.065859716571,35
1113,1990,93,108,122,111.745135626828,29
1113,1991,98,113,127,114.362656489326,29
1113,1992,86,96,115,101.828888111083,29
1113,1993,90,104,123,109.497246216535,33
1113,1994,104,118,128,118.120021172943,24
1113,1995,92,111,121,111.667579124941,29
1113,1996,96,113,127,115.502223858867,31
1113,1997,98,108,120,111.051416549393,22
1113,1998,93,107,131,111.406585833173,38
1113,1999,97,101,120,108.765065969857,23
1113,2000,88,108,121,110.910006689993,33
1113,2001,93,107,130,113.986139039,37
1113,2002,101,125,138,123.585352469285,37
1113,2003,85,107,128,109.606552444611,43
1113,2004,88,107,121,109.192158724501,33
1113,2006,94,102,136,111.230571142261,42
1113,2007,88,100,122,108.72746390965,34
1113,2008,92,115,137,120.492528281516,45
1113,2009,86,101,124,106.463712787499,38
1113,2011,88,105,125,107.663863545968,37
1113,2013,99,113,129,115.723541894846,30
1113,2014,91,95,109,102.349172146927,18
1113,2015,94,106,122,111.693452891535,28
1114,1998,67,101,146,108.188091407993,79
1114,2000,88,101,125,107.485778398134,37
1114,2002,98,116,138,118.403764147902,40
1114,2003,86,104,123,106.244925485091,37
1114,2004,83,104,123,106.752343988244,40
1114,2005,81,116,158,121.927731056272,77
1114,2006,90,102,123,109.49406716263,33
1114,2007,80,109,132,108.336886206443,52
1114,2008,83,104,130,107.259347955069,47
1114,2009,85,110,130,111.764554014106,45
1114,2011,89,109,120,108.832592798299,31
1114,2013,99,113,137,120.807398730661,38
1114,2014,88,103,116,108.815714269545,28
1114,2015,94,107,121,111.38586701899,27
1115,1995,88,103,124,110.048943819654,36
1115,1996,103,116,131,119.789625596846,28
1115,1997,96,111,120,111.903004298983,24
1115,1998,93,107,133,113.582412609274,40
1115,1999,95,112,130,113.56655780534,35
1115,2000,88,109,130,112.065063292605,42
1115,2001,93,107,127,112.560312914059,34
1115,2002,101,125,134,122.156488548392,33
1115,2003,86,106,121,108.233141452757,35
1115,2004,86,109,127,110.428609138611,41
1115,2005,94,107,123,111.114057446404,29
1115,2006,94,108,121,109.980707299521,27
1115,2007,89,106,127,108.712449608249,38
1115,2008,92,111,130,113.921764984103,38
1115,2009,109,123,137,123.736787517368,28
1115,2011,89,102,127,108.548940931835,38
1115,2013,102,116,129,116.869690101066,27
1115,2014,78,102,113,103.105803516682,35
1115,2015,95,106,134,115.853575065027,39
1116,1985,109,109,116,115.735478414776,7
1116,1986,97,116,136,121.497554185292,39
1116,1987,109,128,150,133.984245621078,41
1116,1988,102,106,106,106.587273388412,4
1116,1990,53,107,151,108.794201215163,98
1116,1991,95,117,135,119.472180978485,40
1116,1992,85,108,120,110.549496881276,35
1116,1993,85,116,154,122.196280169602,69
1116,1994,103,118,140,121.002911961451,37
1116,1995,95,110,125,114.344655954668,30
1116,1996,96,109,130,116.233094931307,34
1116,1997,109,123,127,123.498627933868,18
1116,1999,67,115,163,120.834211879944,96
1116,2000,60,108,157,114.599397393956,97
1116,2002,89,118,139,116.324987519146,50
1116,2003,81,106,124,108.315420710967,43
1116,2004,95,130,158,131.080870480249,63
1116,2005,81,116,158,121.021957620562,77
1116,2006,109,116,123,119.446119327511,14
1116,2007,84,111,137,113.013384587226,53
1117,1997,95,108,120,112.650647591963,25
1117,1998,60,99,144,103.77781966426,84
1117,2000,39,80,130,83.4198956533667,91
1117,2001,100,107,117,111.125011129121,17
1117,2002,109,123,137,125.038718895746,28
1117,2003,77,107,151,112.977546166395,74
1117,2004,75,112,144,111.305003331572,69
1117,2005,68,109,151,111.694582164989,83
1117,2006,95,115,137,120.227730755177,42
1117,2007,102,108,115,111.033274448135,13
1117,2008,81,112,144,116.633931382904,63
1117,2009,63,102,151,106.098430889736,88
1117,2011,36,81,130,85.083018641179,94
1118,2001,93,106,116,109.98354669628,23
1118,2002,98,116,138,120.076102985814,40
1118,2003,89,100,118,103.885803095781,29
1118,2004,88,106,130,113.296277735026,42
1118,2005,98,109,124,110.572362053113,26
1118,2006,90,105,116,108.732576870457,26
1118,2007,88,99,130,109.787329683052,42
1118,2008,69,111,151,113.525399274128,82
1118,2009,90,101,124,106.199231797057,34
1118,2011,81,95,124,104.79428570687,43
1118,2013,87,110,131,114.177218224066,44
1118,2014,79,98,115,101.403762600718,36
1118,2015,87,94,121,102.052238801956,34
1119,1995,92,111,122,114.041717613438,30
1119,1996,108,118,144,126.706668623332,36
1119,1997,97,111,124,114.226686185984,27
1119,1998,95,107,131,113.03436135093,36
1119,1999,87,110,130,112.062613300391,43
1119,2000,92,107,133,112.925945767858,41
1119,2002,88,119,144,119.619298723661,56
1119,2003,90,104,125,108.928143048669,35
1119,2004,95,116,137,119.917697273776,42
1119,2005,94,108,122,112.450678445592,28
1119,2006,88,102,113,105.225040142205,25
1119,2007,83,99,123,106.880359174387,40
1119,2011,89,112,121,112.764063105168,32
1119,2013,99,113,129,116.375105993048,30
1119,2014,85,102,113,102.893668838912,28
1119,2015,98,116,139,120.037513086195,41
1121,1980,104,122,145,127.153255525132,41
1121,1981,109,125,147,129.399630321255,38
1121,1989,87,109,127,111.819392850241,40
1121,1990,94,111,132,116.648015146544,38
1121,1991,101,117,135,120.45444294203,34
1121,1993,93,116,142,119.892334427221,49
1121,1994,104,117,137,122.815941681012,33
1121,1995,101,117,130,118.922875382785,29
1121,1996,103,118,138,122.650157599051,35
1121,1997,103,117,131,118.534500483668,28
1122,1994,81,108,143,114.441261888319,62
1122,2001,93,107,124,110.176211807747,31
1122,2002,98,116,134,119.365854920825,36
1122,2003,86,105,126,105.899935520217,40
1122,2004,86,104,124,106.898187070295,38
1122,2005,88,102,124,109.01123688644,36
1122,2006,90,105,126,107.735135812803,36
1122,2007,87,99,121,106.505451677579,34
1122,2008,91,112,130,114.655466840979,39
1122,2009,87,105,125,110.404340212254,38
1122,2011,87,105,125,110.140644240608,38
1122,2013,100,107,130,115.009183585539,30
1122,2014,78,100,113,103.644822627826,35
1122,2015,95,116,129,115.686500750924,34
1123,1997,97,108,125,110.944450698328,28
1123,2002,98,127,165,134.340053606824,67
1123,2003,81,98,116,103.581928664277,35
1123,2005,88,109,122,109.62403151095,34
1123,2006,86,102,118,104.339727778373,32
1123,2007,74,109,151,113.493172473886,77
1123,2008,65,109,151,114.586565720817,86
1123,2009,86,104,128,111.001202862956,42
1123,2013,96,110,121,112.439175677624,25
1123,2015,88,109,133,113.063980681443,45
1124,2002,102,119,134,121.19857929426,32
1124,2003,82,104,124,107.545463970884,42
1124,2004,83,104,123,105.002806643725,40
1124,2005,94,111,128,112.614102164575,34
1124,2007,88,101,116,103.336606453619,28
1124,2008,92,112,123,112.597830123321,31
1124,2009,81,109,144,113.361187459103,63
1124,2011,88,112,137,115.452345475878,49
1124,2015,95,109,129,114.667098613705,34
1125,1998,93,101,123,107.418570737258,30
1125,1999,85,102,120,106.804101937793,35
1125,2000,87,103,121,107.300705621695,34
1125,2001,85,111,133,113.53224235962,48
1125,2002,97,109,134,114.820610694982,37
1125,2003,82,95,117,100.458100540048,35
1125,2004,78,85,106,93.4472920749549,28
1125,2005,87,100,120,109.688998284628,33
1125,2008,91,109,124,109.891798645947,33
1125,2009,83,93,116,102.273027319008,33
1125,2011,88,100,129,108.840974761678,41
1125,2013,97,104,116,110.091938903008,19
1125,2014,76,96,116,99.0358333407585,40
1125,2015,95,109,130,115.400739573672,35
1126,1997,96,108,120,110.64467064122,24
1126,1998,92,107,123,109.393483970626,31
1126,1999,86,99,113,105.127569726949,27
1126,2000,88,102,120,107.161016942233,32
1126,2001,93,107,114,108.116776014769,21
1126,2002,98,107,127,113.979166656552,29
1126,2003,82,94,106,98.5525525497647,24
1126,2004,86,104,120,107.507214550034,34
1126,2005,87,107,123,106.968303986413,36
1126,2006,90,104,113,104.210233390111,23
1126,2007,87,100,122,105.881880744646,35
1126,2008,91,111,126,110.771522459667,35
1126,2009,86,101,116,105.37665381731,30
1126,2011,88,103,121,108.097676989032,33
1126,2013,100,107,121,113.059242016846,21
1126,2014,78,93,113,99.0869594157379,35
1126,2015,90,108,123,110.996768939175,33
1127,2002,96,117,138,118.453125009825,42
1127,2003,82,94,126,104.582887746216,44
1127,2004,82,104,128,108.827120843425,46
1127,2005,85,110,129,110.281409644303,44
1127,2007,81,102,123,102.972779557857,42
1127,2008,81,104,123,105.963716140462,42
1127,2009,88,110,125,110.124606382132,37
1127,2011,89,104,130,110.756764137859,41
1127,2015,95,109,129,115.993073400537,34
1129,1990,88,109,122,109.948806100923,34
1129,1991,105,115,130,118.412722150765,25
1129,1992,90,101,123,108.83313714352,33
1129,1996,110,116,130,121.17636512744,20
1129,1997,112,116,134,122.813219932324,22
1129,1998,102,124,140,123.783531149615,38
1129,1999,109,130,144,131.694123202384,35
1129,2000,90,109,130,113.215431622424,40
1129,2001,93,107,127,112.615226546414,34
1131,1998,87,109,131,114.546552173754,44
1131,1999,88,106,128,112.161976208217,40
1132,2011,72,102,137,108.272548081505,65
1132,2013,86,102,130,109.765052087924,44
1132,2014,73,94,120,101.188462603883,47
1132,2015,85,107,123,109.581448707911,38
1134,1998,95,116,131,118.609493461807,36
1134,1999,88,100,120,106.464458682237,32
1134,2000,88,109,130,112.596469796011,42
1134,2001,73,102,144,108.517128871261,71
1134,2002,73,118,158,118.678127208994,85
1134,2003,81,100,123,102.511416069614,42
1134,2015,100,106,130,114.536273122327,30
1136,1995,98,117,132,118.035398234424,34
1136,1996,102,110,131,117.739649031565,29
1136,1997,97,119,137,118.568355047577,40
