"year","site","daynum.tenth","daynum.median","daynum.nintieth","daynum.mean","daynum.range","buffer","Surv","POINT_X","POINT_Y","EASTNESS_MEAN","EASTNESS_STD","SLOPE_MEAN","SLOPE_STD","NORTHNESS_MEAN","NORTHNESS_STD","DEM_MEAN","DEM_STD","shannon.soil","dom.soil.type","joint.dom.soil.type","A","BgRo","Br","BW","C","CW","F","G","H","M","S","R","UG","NP_A","NP_BgRo","NP_Br","NP_BW","NP_C","NP_CW","NP_F","NP_G","NP_H","NP_M","NP_S","NP_R","NP_UG","ED_A","ED_BgRo","ED_Br","ED_BW","ED_C","ED_CW","ED_F","ED_G","ED_H","ED_M","ED_S","ED_R","ED_UG","SHP_A","SHP_BgRo","SHP_Br","SHP_BW","SHP_C","SHP_CW","SHP_F","SHP_G","SHP_H","SHP_M","SHP_S","SHP_R","SHP_UG","end.lcm","LC","LM","NG","UDG","NP_LC","SHP_LC","ED_LC","NP_LM","SHP_LM","ED_LM","NP_UDG","SHP_UDG","ED_UDG","NP_NG","SHP_NG","ED_NG","LCper","DJF","MAM","JJA","SON","AV"
2013,1540,105,113,134,120.934036007242,29,500,"UKBMS",638400,171400,0.05,0.46,1.09,0.43,0.84,0.28,31.1938843,13.56662686,0,1,NA,8750,0,0,0,201875,0,0,271250,0,0,8750,0,216250,1,0,0,0,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,70.2254,0,0,0,0,0,1.125,0,0,0,2.2222,0,0,1.2543,0,0,1.125,0,1.7368,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,85,100,117,143,121.750908650089,43,500,"UKBMS",418094,365914,0.29,0.53,12.01,10.28,-0.21,0.77,270.5413331,74.85614649,0,4,NA,13750,55000,0,168750,0,16250,0,536250,0,0,0,0,0,2,1,0,5,0,2,0,2,0,0,0,0,0,176.7767,0,0,171.5423,0,257.3908,0,90.1388,0,0,0,0,0,1.3333,1.2105,0,1.4451,0,1.55,0,2.1293,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,28,95,113,139,118.107597355884,44,500,"UKBMS",647856,273907,0.27,0.51,0.59,0.31,-0.46,0.68,16.08828171,8.811210709,0,5,NA,445000,0,0,19375,0,0,51250,274375,0,0,0,0,0,3,0,0,2,0,0,2,3,0,0,0,0,0,117.79,0,0,325,0,0,50,133.3333,0,0,0,0,0,1.6216,0,0,1.4,0,0,1.3611,1.8159,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,190,94,111,121,111.48863584639,27,500,"UKBMS",350000,727900,0.32,0.72,0.21,0.17,0.4,0.48,36.00180397,34.11172795,0,5,NA,0,0,0,0,695000,95000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6418,2.08,0,0,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1419,98,116,137,118.817492957387,39,500,"UKBMS",533200,130600,-0.07,0.85,8.08,4.6,-0.2,0.49,88.22568782,34.92888488,0,18,NA,192500,0,0,331250,0,67500,0,156250,0,0,0,42500,0,5,0,0,6,0,1,0,6,0,0,0,2,0,67.2359,0,0,58.3699,0,0,0,106.5779,0,0,0,125,0,1.5583,0,0,1.6095,0,2,0,1.3724,0,0,0,1.4222,0,NA,0,0,790000,20000,1,1.1111,0,0,0,0,1,1.25,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1710,74,101,144,109.624944254816,70,500,"UKBMS",249000,83600,-0.34,0.42,9.1,4.15,0.57,0.62,237.9440505,122.9485265,0,17,NA,107500,4375,0,280000,0,159375,0,238750,0,0,0,0,0,7,1,0,3,0,1,0,1,0,0,0,0,0,119.685,0,0,98.4187,0,0,0,0,0,0,0,0,0,1.5064,1.1667,0,1.6181,0,1.8125,0,2.975,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,115,98,116,144,121.868878718595,46,500,"UKBMS",461556,211498,0.07,0.62,1.57,0.64,-0.28,0.73,78.19196919,22.07153641,0,25,NA,125625,0,0,268125,0,155625,0,240625,0,0,0,0,0,3,0,0,3,0,2,0,1,0,0,0,0,0,366.1386,0,0,163.7706,0,515.3882,0,0,0,0,0,0,0,1.5179,0,0,1.9602,0,1.8498,0,1.425,0,0,0,0,0,NA,0,72500,790000,0,1,1.1111,0,3,1.5683,55.9017,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1009,88,102,124,110.845617649913,36,500,"UKBMS",454700,118100,-0.03,0.71,2.23,0.93,-0.22,0.67,63.11341027,38.77479964,0,25,NA,101250,0,0,28125,0,0,0,368125,0,0,0,0,292500,3,0,0,3,0,0,0,4,0,0,0,0,2,204.044,0,0,181.3159,0,0,0,103.051,0,0,0,0,340.0368,1.2879,0,0,1.2328,0,0,0,1.3229,0,0,0,0,1.6599,NA,0,98125,790000,0,1,1.1111,0,1,1.5,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,6,87,135,172,133.070340166959,85,500,"UKBMS",278217,78790,0.39,0.58,10.44,5.23,0.04,0.71,193.3756104,117.286616,0,15,NA,0,0,0,450625,0,0,0,291250,0,0,0,0,48125,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,85.648,0,0,0,145.7738,0,0,0,0,610.3278,0,0,0,1.4439,0,0,0,1.9226,0,0,0,0,1.3077,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1920,96,106,120,110.11231688863,24,500,"UKBMS",535300,240400,0.06,0.63,3.39,2.17,0.7,0.32,74.85944571,46.12433857,0,1,NA,126250,0,37500,31875,0,0,0,168750,0,0,0,0,425625,5,0,1,2,0,0,0,4,0,0,0,0,1,120.4632,0,0,237.1708,0,0,0,177.8747,0,0,0,0,0,1.2157,0,1.5625,1.4818,0,0,0,1.3665,0,0,0,0,1.8679,NA,132500,0,790000,0,1,1.4333,0,0,0,0,0,0,0,0,0,0,16.8704239677409,3.8,6.9,16.3,10.8,9.45
2013,1114,99,113,137,120.807398730661,38,500,"UKBMS",343500,487500,-0.79,0.44,10.61,7.68,-0.06,0.43,81.55578796,61.73577928,0,4,NA,3750,8750,130000,505625,0,13750,0,117500,0,0,0,0,10625,1,1,2,2,0,2,0,5,0,0,0,0,2,0,0,250,100,0,175,0,199.1693,0,0,0,0,50,1,1.375,2.029,1.3991,0,1.1429,0,1.2787,0,0,0,0,1.125,NA,221875,0,790000,0,1,1.5263,0,0,0,0,0,0,0,0,0,0,28.2500023988114,3.8,6.9,16.3,10.8,9.45
2013,113,88,106,133,113.044680895949,45,500,"UKBMS",619161,231446,-0.02,0.44,0.57,0.34,0.33,0.84,21.56080882,10.58778982,0,25,NA,116875,0,0,566875,28750,0,1875,68750,0,0,0,0,6875,4,0,0,1,1,0,1,2,0,0,0,0,1,265.3777,0,0,0,0,0,0,292.6175,0,0,0,0,0,1.4761,0,0,1.3443,1.7143,0,1,1.6417,0,0,0,0,1.1429,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1340,99,117,129,119.515279713025,30,500,"UKBMS",432900,182800,-0.4,0.71,4.93,2.65,-0.2,0.55,150.0553568,47.23216315,0,1,NA,128750,0,0,59375,0,28125,0,573750,0,0,0,0,0,3,0,0,5,0,2,0,1,0,0,0,0,0,247.1347,0,0,233.2959,0,103.0776,0,0,0,0,0,0,0,1.543,0,0,1.2578,0,1.2917,0,2.3934,0,0,0,0,0,NA,33125,0,790000,0,1,1.3333,0,0,0,0,0,0,0,0,0,0,4.21760599193523,3.8,6.9,16.3,10.8,9.45
2013,37,109,123,144,129.003494629314,35,500,"UKBMS",388216,528389,0.25,0.5,7,4.16,0.22,0.8,475.3703132,110.6226777,0,24,NA,0,3750,54375,20625,0,0,0,606875,104375,0,0,0,0,0,1,1,2,0,0,0,3,2,0,0,0,0,0,0,0,90.1388,0,0,0,70.7107,279.5085,0,0,0,0,0,1,2.1579,1.4886,0,0,0,1.4316,1.25,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1314,88,106,120,109.310991019781,32,500,"UKBMS",461500,190000,-0.54,0.75,0.69,0.47,-0.03,0.39,90.8217005,45.898764,0,5,NA,51875,0,0,20000,0,0,0,578125,0,0,0,56250,83750,7,0,0,1,0,0,0,2,0,0,0,1,3,96.2574,0,0,0,0,0,0,50,0,0,0,0,252.9797,1.1784,0,0,1.6667,0,0,0,1.7951,0,0,0,2.6842,1.2067,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1064,89,113,134,115.340181808391,45,500,"UKBMS",453000,93000,0.13,0.82,3.62,1.94,0.02,0.56,36.14841829,26.42018765,0,25,NA,84375,0,0,250625,0,143750,0,311250,0,0,0,0,0,3,0,0,3,0,1,0,3,0,0,0,0,0,231.4144,0,0,63.3796,0,0,0,256.7187,0,0,0,0,0,1.2212,0,0,1.7405,0,1.7742,0,1.5741,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1945,96,109,123,114.097969034708,27,500,"UKBMS",531700,188100,0.6,0.36,2.55,1.31,0.64,0.32,35.54899117,26.56156261,0,25,NA,0,0,0,82500,0,0,0,16875,0,0,0,0,690625,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,186.7108,0,0,0,100,0,0,0,0,0,0,0,0,1.4056,0,0,0,1.1339,0,0,0,0,2.1045,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,156,102,123,144,125.260932280571,42,500,"UKBMS",610646,151289,0.2,0.8,5.67,3.16,0.42,0.38,89.02073557,42.38774783,0,18,NA,118750,0,0,580625,0,43125,0,32500,0,0,0,0,15000,3,0,0,1,0,1,0,2,0,0,0,0,1,185.3851,0,0,0,0,0,0,610.3278,0,0,0,0,0,1.328,0,0,2.1803,0,1.5294,0,1.1484,0,0,0,0,1.4,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1123,96,110,121,112.439175677624,25,500,"UKBMS",341500,490600,-0.43,0.54,4.2,2.43,-0.52,0.51,101.2933596,67.33411655,0,17,NA,17500,0,0,155625,0,0,0,616875,0,0,0,0,0,3,0,0,6,0,0,0,4,0,0,0,0,0,330.8282,0,0,86.8764,0,0,0,66.2847,0,0,0,0,0,1.4048,0,0,1.4379,0,0,0,1.3571,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1315,95,102,113,106.324808528569,18,500,"UKBMS",462900,210200,-0.2,0.72,0.88,0.4,0.07,0.67,79.1452279,21.35251526,0,25,NA,95000,0,0,348750,0,49375,0,255625,0,0,0,0,41250,5,0,0,3,0,2,0,2,0,0,0,0,2,124.9926,0,0,130.4738,0,90.1388,0,55.9017,0,0,0,0,167.7051,1.3729,0,0,1.8139,0,1.2222,0,1.8805,0,0,0,0,1.7652,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1084,95,107,137,113.873505016362,42,500,"UKBMS",449000,127600,-0.17,0.65,4.22,3.08,0.3,0.68,77.40653466,31.55469777,0,1,NA,314375,0,0,80000,0,0,0,355000,0,0,0,3125,37500,2,0,0,3,0,0,0,6,0,0,0,1,1,190.3943,0,0,353.0774,0,0,0,67.6503,0,0,0,0,0,1.6333,0,0,1.5388,0,0,0,1.4206,0,0,0,1.2,1.5625,NA,161250,0,790000,0,5,1.6165,133.4307,0,0,0,0,0,0,0,0,0,20.5309876588545,3.8,6.9,16.3,10.8,9.45
2013,1083,96,107,128,112.466013346269,32,500,"UKBMS",431700,99600,0.38,0.68,2.68,1.58,-0.04,0.63,27.55333479,14.58013208,0,10,NA,0,0,0,118125,0,0,0,553125,0,0,0,0,118750,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,216.1921,0,0,0,212.132,0,0,0,0,0,0,0,0,1.2262,0,0,0,1.4333,0,0,0,0,1.3929,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1034,100,123,149,125.199126191015,49,500,"UKBMS",456500,78300,-0.12,0.51,12.39,10.23,-0.31,0.79,60.09687397,42.06564893,0,1,NA,241250,0,0,185000,0,0,13750,288125,0,0,0,0,61875,3,0,0,3,0,0,1,6,0,0,0,0,4,102.3532,0,0,140.31,0,0,0,100.7087,0,0,0,0,180.9017,1.7313,0,0,1.552,0,0,1.3,1.4843,0,0,0,0,1.5023,NA,144375,0,790000,0,2,1.7321,200,0,0,0,0,0,0,0,0,0,18.3823959271139,3.8,6.9,16.3,10.8,9.45
2013,1,102,118,137,122.928324625437,35,500,"UKBMS",521446,281749,-0.17,0.71,1.9,1.39,-0.01,0.69,21.49516643,17.27439206,0,23,NA,586875,0,0,36250,0,0,0,151250,0,0,0,0,15625,1,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,160.7435,0,0,0,0,0,2.4355,0,0,1.5,0,0,0,1.1786,0,0,0,0,1.2,NA,0,5625,790000,0,1,1.1111,0,2,1.5833,55.9017,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1004,96,108,135,114.733535367847,39,500,"UKBMS",446000,102000,-0.04,0.57,0.93,0.56,-0.78,0.26,21.9558534,13.52333862,0,6,NA,349375,10000,0,46250,0,625,0,140000,60625,0,0,0,183125,3,2,0,4,0,1,0,4,1,0,0,0,4,157.303,459.6194,0,146.4067,0,0,0,155.5304,0,0,0,0,144.6336,1.3932,1.25,0,1.3187,0,1,0,1.3614,1.9,0,0,0,1.6215,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1323,101,113,128,115.431880746718,27,500,"UKBMS",490000,209500,0.35,0.36,8.9,3.87,0.18,0.85,141.6913942,45.80973123,0,1,NA,2e+05,0,0,476250,0,24375,0,63750,0,0,0,0,25625,4,0,0,1,0,1,0,2,0,0,0,0,2,207.2336,0,0,0,0,0,0,103.0776,0,0,0,0,566.7892,1.7046,0,0,2.0893,0,1.3846,0,1.6731,0,0,0,0,1.3611,NA,36875,0,790000,0,2,1.2917,285.0439,0,0,0,0,0,0,0,0,0,4.69507082121091,3.8,6.9,16.3,10.8,9.45
2013,117,96,106,128,111.225130890397,32,500,"UKBMS",460208,214445,-0.59,0.36,0.44,0.34,0.57,0.45,75.71044321,19.52219078,0,25,NA,173125,0,0,347500,0,8750,0,260625,0,0,0,0,0,2,0,0,3,0,1,0,2,0,0,0,0,0,467.0385,0,0,255.2512,0,0,0,371.6517,0,0,0,0,0,1.291,0,0,1.4296,0,1,0,1.3659,0,0,0,0,0,NA,0,5000,790000,0,1,1.1111,0,6,1.0556,159.0561,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1306,95,111,123,111.10696805626,28,500,"UKBMS",488800,210800,-0.04,0.62,7.91,4.2,0.65,0.44,135.5593906,48.48499219,0,1,NA,335000,0,0,276875,0,6250,0,111875,0,0,0,0,60000,4,0,0,5,0,2,0,3,0,0,0,0,3,95.1533,0,0,98.533,0,364.0055,0,182.0728,0,0,0,0,343.8695,1.4565,0,0,1.5702,0,1.1667,0,1.7856,0,0,0,0,1.5228,NA,8750,0,790000,0,1,1.125,0,0,0,0,0,0,0,0,0,0,1.11408460164327,3.8,6.9,16.3,10.8,9.45
2013,1032,86,109,123,110.58553066153,37,500,"UKBMS",435800,114500,0.65,0.42,0.8,3.98,0.24,0.58,29.98785335,18.62406603,0,10,NA,73750,0,0,77500,0,0,0,392500,0,0,0,13125,233125,3,0,0,3,0,0,0,2,0,0,0,1,4,454.8088,0,0,94.8764,0,0,0,265.7536,0,0,0,0,150.7694,1.2407,0,0,1.4512,0,0,0,1.8627,0,0,0,1,1.4903,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1132,86,102,130,109.765052087924,44,500,"UKBMS",300800,512300,0.69,0.41,4.3,2.43,0.04,0.6,134.1413274,88.62344814,0,24,NA,98125,0,61250,106875,0,0,0,523750,0,0,0,0,0,7,0,3,3,0,0,0,3,0,0,0,0,0,202.1357,0,87.9575,158.3333,0,0,0,81.4997,0,0,0,0,0,1.3191,0,1.1912,1.6855,0,0,0,1.7947,0,0,0,0,0,NA,0,156875,790000,0,1,1.1111,0,2,1.425,200,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,93,99,123,155,129.965811767637,56,500,"UKBMS",405647,118340,0.1,0.55,5.53,3.18,0.61,0.57,97.06811572,40.3155202,0,1,NA,374375,0,0,118750,0,0,0,296875,0,0,0,0,0,1,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,85.9917,0,0,0,126.8295,0,0,0,0,0,2.4694,0,0,1.2985,0,0,0,1.6521,0,0,0,0,0,NA,61250,0,790000,0,2,1.4722,637.3774,0,0,0,0,0,0,0,0,0,7.79859221150287,3.8,6.9,16.3,10.8,9.45
2013,47,46,92,138,97.5725066701423,92,500,"UKBMS",173017,209303,0.44,0.4,11.45,17.77,0.11,0.8,44.42097232,15.59575322,0,4,NA,48125,0,0,0,26875,0,0,651250,0,0,26250,0,11250,2,0,0,0,2,0,0,2,0,0,2,0,1,406.9705,0,0,0,480.8846,0,0,90.1388,0,0,55.9017,0,0,1.4231,0,0,0,1.2443,0,0,1.4077,0,0,1.4615,0,1.1111,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1089,94,113,134,118.490031175621,40,500,"UKBMS",448400,106100,0.21,0.59,17.13,20.56,-0.63,0.46,22.5843162,14.34904897,0,25,NA,0,0,0,0,275625,0,0,277500,0,0,119375,0,81875,0,0,0,0,3,0,0,2,0,0,2,0,5,0,0,0,0,145.7738,0,0,75,0,0,55.9017,0,154.273,0,0,0,0,1.627,0,0,1.3372,0,0,1.5357,0,1.4734,NA,0,26875,790000,0,1,1.1111,0,1,1.2857,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1318,95,116,130,116.829760558401,35,500,"UKBMS",490400,208800,0.59,0.37,4.74,3.21,0.34,0.63,144.7167879,44.29439086,0,18,NA,186875,0,0,390000,0,0,0,194375,0,0,0,0,18750,5,0,0,1,0,0,0,3,0,0,0,0,1,180.1463,0,0,0,0,0,0,168.9902,0,0,0,0,0,1.3987,0,0,2.06,0,0,0,1.479,0,0,0,0,1.7273,NA,45000,0,790000,45625,1,1.7647,0,0,0,0,1,1.4444,0,0,0,0,5.72957795130823,3.8,6.9,16.3,10.8,9.45
2013,178,99,130,155,134.137039443639,56,500,"UKBMS",620033,138170,0.22,0.4,8.35,7.23,-0.51,0.74,108.7481331,43.09207745,0,1,NA,315000,0,0,22500,0,0,0,278125,0,0,0,0,174375,3,0,0,1,0,0,0,6,0,0,0,0,5,141.6667,0,0,0,0,0,0,99.5356,0,0,0,0,118.3641,1.5053,0,0,1.75,0,0,0,1.4949,0,0,0,0,1.406,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,179,99,106,123,111.813087254077,24,500,"UKBMS",532000,263000,-0.12,0.69,2.2,1.4,0.11,0.71,35.2486156,22.32251661,0,21,NA,490625,0,0,0,0,0,0,287500,0,0,0,0,11875,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2807,0,0,0,0,0,0,1.7209,0,0,0,0,1.2222,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,173,95,107,130,114.603771928033,35,500,"UKBMS",532907,262175,0.07,0.83,1.86,1.02,0.28,0.48,35.74018812,22.50433661,0,21,NA,490625,0,0,0,0,0,0,287500,0,0,0,0,11875,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2807,0,0,0,0,0,0,1.7209,0,0,0,0,1.2222,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1151,98,107,123,110.844965236794,25,500,"UKBMS",354500,477800,-0.96,0.05,7.34,1.69,-0.07,0.28,75.48093133,57.73607752,0,4,NA,93125,0,35000,385625,0,0,0,240000,0,0,0,0,36250,1,0,1,6,0,0,0,7,0,0,0,0,1,0,0,0,87.2735,0,0,0,104.947,0,0,0,0,0,1.88,0,1.6667,1.295,0,0,0,1.3301,0,0,0,0,1.5,NA,49375,0,790000,0,3,1.25,231.6864,0,0,0,0,0,0,0,0,0,6.28662025212987,3.8,6.9,16.3,10.8,9.45
2013,1224,109,125,140,126.767511429166,31,500,"UKBMS",511000,244000,0.31,0.58,1.31,0.51,-0.11,0.75,46.05006697,21.40755974,0,21,NA,4e+05,0,0,225625,0,130625,0,33750,0,0,0,0,0,3,0,0,3,0,1,0,2,0,0,0,0,0,162.9993,0,0,115.2579,0,0,0,75,0,0,0,0,0,1.6151,0,0,1.6188,0,1.5862,0,1.6058,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1971,96,106,120,112.037361492714,24,500,"UKBMS",531700,215400,-0.51,0.72,2.81,1.89,-0.07,0.46,81.15556694,23.86249388,0,1,NA,321875,17500,0,65625,0,0,0,171875,0,0,0,0,213125,7,1,0,2,0,0,0,8,0,0,0,0,3,76.0734,0,0,226.3846,0,0,0,144.2541,0,0,0,0,186.339,1.516,1.6364,0,1.2366,0,0,0,1.2646,0,0,0,0,1.5207,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,151,92,106,124,107.306946002785,32,500,"UKBMS",241202,249895,0.3,0.35,4.52,3.89,0.01,0.89,189.765508,57.07070008,0,26,NA,59375,0,0,35000,0,0,0,653750,3125,0,0,0,38750,3,0,0,2,0,0,0,1,1,0,0,0,2,245.3257,0,0,348.2097,0,0,0,0,0,0,0,0,55.9017,1.229,0,0,1.4464,0,0,0,2.2923,1,0,0,0,1.375,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,51,106,126,136,125.893643508911,30,500,"UKBMS",297180,816583,-0.48,0.47,1.2,1.2,0.49,0.56,324.1544328,111.1132555,0,5,NA,6250,0,0,11875,0,418125,0,0,55625,0,0,298125,0,1,0,0,1,0,3,0,0,2,0,0,1,0,0,0,0,0,0,137.6144,0,0,637.3774,0,0,0,0,1.4286,0,0,1.4444,0,1.5969,0,0,1.3646,0,0,1.2727,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,182,81,103,137,110.343326829622,56,500,"UKBMS",200000,745000,0.49,0.31,23.39,18.54,-0.79,0.2,278.5243783,187.1358853,0,17,NA,0,0,0,0,44375,120625,0,24375,153750,0,446875,0,0,0,0,0,0,1,1,0,3,4,0,1,0,0,0,0,0,0,0,0,0,320.0084,73.0202,0,0,0,0,0,0,0,0,1.4118,3.3214,0,1.2804,1.4425,0,1.6111,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1943,96,109,130,115.094432010097,34,500,"UKBMS",510100,177900,0.08,0.84,0.58,0.31,-0.4,0.36,26.71443685,12.66742945,0,6,NA,40625,0,0,230000,0,0,0,405000,0,0,0,0,114375,1,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,55.9017,0,0,0,62.2678,0,0,0,0,160.486,1.2353,0,0,2.0263,0,0,0,1.7215,0,0,0,0,1.97,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,9,106,132,156,134.719863739606,50,500,"UKBMS",482183,110513,0.27,0.68,9.77,5.67,-0.54,0.42,70.05014563,53.34407039,0,1,NA,283750,0,0,208750,0,81250,0,216250,0,0,0,0,0,3,0,0,3,0,2,0,1,0,0,0,0,0,106.064,0,0,97.3603,0,201.5564,0,0,0,0,0,0,0,1.4623,0,0,1.7892,0,1.9034,0,2.7368,0,0,0,0,0,NA,0,0,790000,38125,1,1.1111,0,0,0,0,1,1.375,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,1937,95,106,137,113.998599730643,42,500,"UKBMS",520400,205300,-0.13,0.56,0.31,0.14,0.68,0.47,94.01564817,18.01908067,0,6,NA,353750,0,0,118750,0,28750,0,288750,0,0,0,0,0,3,0,0,2,0,1,0,4,0,0,0,0,0,239.7069,0,0,320.1562,0,0,0,115.895,0,0,0,0,0,1.4631,0,0,1.7483,0,1.1429,0,1.4077,0,0,0,0,0,NA,0,0,790000,177500,1,1.1111,0,0,0,0,2,2.0979,55.9017,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,2006,96,113,150,120.300632904148,54,500,"UKBMS",517700,152000,-0.4,0.6,13.43,7.56,0.34,0.61,98.80354964,52.45935493,0,1,NA,53125,0,0,309375,0,241250,0,170625,0,0,0,0,15625,2,0,0,4,0,3,0,4,0,0,0,0,2,158.1139,0,0,183.5855,0,118.8265,0,61.4277,0,0,0,0,395.2847,1.3971,0,0,1.6485,0,2.3069,0,1.5473,0,0,0,0,1.15,NA,276250,0,790000,0,1,2.7209,0,0,0,0,0,0,0,0,0,0,35.1732424233089,3.8,6.9,16.3,10.8,9.45
2013,130,88,104,115,108.230492363881,27,500,"UKBMS",434000,109000,-0.61,0.56,0.43,0.43,-0.28,0.49,28.61815248,19.009898,0,25,NA,11875,0,0,208750,0,333125,40000,133125,0,0,0,0,63125,1,0,0,3,0,4,3,3,0,0,0,0,1,0,0,0,203.0894,0,83.8525,160.3851,55.9017,0,0,0,0,0,1.2222,0,0,1.75,0,1.3249,1.2619,1.5126,0,0,0,0,2.0476,NA,0,2500,790000,0,1,1.1111,0,1,1.25,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
2013,91,96,109,113,107.966396338773,17,500,"UKBMS",521858,113636,-0.3,0.63,1.42,0.8,-0.08,0.71,49.37938899,48.03668286,0,25,NA,255625,4375,0,16250,0,0,0,363750,0,0,0,0,150000,3,2,0,1,0,0,0,2,0,0,0,0,5,154.5334,50,0,0,0,0,0,55.9017,0,0,0,0,107.0088,1.3996,1.1,0,1.5455,0,0,0,1.9063,0,0,0,0,1.253,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.8,6.9,16.3,10.8,9.45
