SITENO,GRIDREF,EAST,NORTH,LATITUDE,LONGITUDE,LENGTH,COUNTRY,COUNTY,HABITAT1,HABITAT2
2632,NY05706630,305700,566300,54.9822870132397,-3.4737111409998,1760,Scotland,Dumfries and Galloway,Coastal dune grassland,Stands of tall herbs (e.g. nettle and willow herb beds)
2635,NG91402500,191400,825000,57.2681482536378,-5.45998887214816,650,Scotland,Ross-shire,Missing,Missing
2636,NN78606730,278600,767300,56.7815554502836,-3.98714938900179,1375,Scotland,Tayside,Dry semi/unimproved (flower rich) neutral grassland,Mature broadleaved woodland
2637,ND22306980,322300,969800,58.6095434379459,-3.33750306747329,1250,Scotland,Highland,Coastal dune grassland,Small man made woodlands
2638,NX59905180,259900,551800,54.8412926553238,-4.18192520112311,1036,Scotland,Dumfries and Galloway,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,NA
2639,NX86505690,286500,556900,54.893842540537,-3.76990697838029,1300,Scotland,Dumfries and Galloway,Mature coniferous woodland,Bracken dominated glades or hillsides
2640,NS330410,233000,641000,55.6338332195518,-4.6532383274149,1400,Scotland,Strathclyde,Recently felled areas/early stage woodland and coppice,NA
2641,NN56701180,256700,711800,56.2770794695236,-4.31470970502339,3640,Scotland,Central,Wet and dry heathland/ dry heather moorland,Bracken dominated glades or hillsides
2642,NX40706850,240700,568500,54.9855017332549,-4.48989745128316,1900,Scotland,Dumfries and Galloway,Mature mixed broadleaved and coniferous woodland,Dry scrub/shrub thickets
2643,NX70507850,270500,578500,55.0839566247234,-4.0290132963295,1350,Scotland,Dumfries and Galloway,Wet and dry heathland/ dry heather moorland,Fen/swamp/marsh vegetation of inland freshwater edges
2644,NS55207690,255200,676900,55.9632870569659,-4.31997320425693,71,Scotland,Central,Seasonally wet and wet marshy grasslands,Mature broadleaved woodland
2645,NS54407730,254400,677300,55.966636588968,-4.33299498849146,121,Scotland,Central,Dry semi/unimproved (flower rich) neutral grassland,NA
2647,NX44504540,244500,545400,54.7792794809526,-4.41810304625563,2270,Scotland,Dumfries and Galloway,Missing,Missing
2648,NS73105540,273100,655400,55.7752731676589,-4.0233305526317,1601,Scotland,South Lanarkshire,Dry semi/unimproved (flower rich) neutral grassland,Lines of trees or scattered trees of parkland
2649,NS63805100,263800,651000,55.7332337524956,-4.1693021662865,2140,Scotland,South Lanarkshire,Dry semi/unimproved (flower rich) neutral grassland,Dry scrub/shrub thickets
2650,NH77905580,277900,855800,57.5759657725581,-4.0419724182021,1975,Scotland,Highland,8,19
2651,NN940660,294000,766000,56.7736403178375,-3.73467445037579,,Scotland,Perthshire,Missing,Missing
2652,NT27407340,327400,673400,55.9481866799897,-3.16264948508956,1860,Scotland,Midlothianshire,16,21
2654,NS52505880,252500,658800,55.7999582242301,-4.35333437769421,2500,Scotland,Glasgow,17,21
2655,NH80408920,280400,889200,57.8764907124665,-4.01681199881727,2326,Scotland,Sutherlandshire,2,
2656,NT28207320,328200,673200,55.9465100628295,-3.14978759028433,1330,Scotland,Midlothianshire,16,21
2657,NT26707320,326700,673200,55.9462836367998,-3.17380261104854,2570,Scotland,Midlothianshire,16,34
2658,NM84904170,184900,741700,56.5181549394383,-5.49699850827339,1031,Scotland,Argyllshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Seasonally wet and wet marshy grasslands
2660,NO40105040,340100,750400,56.6417082832917,-2.97678953746029,3614,Scotland,Angus,Lines of trees or scattered trees of parkland,Stands of tall herbs (e.g. nettle and willow herb beds)
2661,NT42802770,342800,627700,55.5396525041003,-2.9064967086791,1460,Scotland,Selkirkshire,Mature mixed broadleaved and coniferous woodland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
2662,NM48208460,148200,784600,56.8844076525792,-6.13404514907603,2100,Scotland,Inverness,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Dry semi/unimproved acid grassland
2664,NN36200010,236200,700100,56.1654324326148,-4.63824241097725,1911,Scotland,Stirlingshire,Dry semi/unimproved acid grassland,Bracken dominated glades or hillsides
2665,NS72304340,272300,643400,55.6672966680617,-4.03047582648461,1535,Scotland,Lanarkshire,Acid bog/mire habitats,Agriculturally improved/re-seeded/ heavily fertilised grassland
2666,NH590940,259000,894000,57.9133307320831,-4.38019763284365,1775,Scotland,Sutherlandshire,Mature coniferous woodland,Mature mixed broadleaved and coniferous woodland
2668,NH48503050,248500,830500,57.3400021016012,-4.51749474042641,1350,Scotland,Inverness,Mature coniferous woodland,Mature broadleaved woodland
2669,NT465815,346500,681500,56.0234691928178,-2.85842968740615,3924,Scotland,East Lothian,Coastal dune grassland,Fen/swamp/marsh vegetation of inland freshwater edges
2670,NT650761,365000,676100,55.9766567598489,-2.56090657617879,2937,Scotland,East Lothian,2,1
2671,NT516854,351600,685400,56.0590523847479,-2.7773111221369,1050,Scotland,East Lothian,Coastal dune grassland,4
2672,NT358735,335800,673500,55.9506820950133,-3.02883427722235,3240,Scotland,East Lothian,40,30
2673,NT481834,348100,683400,56.0407161759565,-2.8331277546683,1887,Scotland,East Lothian,Coastal dune grassland,4
2674,NS885978,288500,697800,56.1598806094979,-3.79548475403211,2260,Scotland,Clackmannanshire,Dry semi/unimproved (flower rich) neutral grassland,Mature broadleaved woodland
2675,NS324358,232400,635800,55.5869483769391,-4.65959632565569,2000,Scotland,Ayrshire,2,10
2676,NT170954,317000,695400,56.1441347104433,-3.33596566651405,2540,Scotland,Fife,Dry semi/unimproved acid grassland,Bracken dominated glades or hillsides
2677,NT28607120,328600,671200,55.9286015471004,-3.14285434204496,2130,Scotland,Midlothianshire,Small man made woodlands,Agriculturally improved/re-seeded/ heavily fertilised grassland
2678,NT29307530,329300,675300,55.9655396586291,-3.13272720085196,550,Scotland,Midlothianshire,Dry scrub/shrub thickets,Agriculturally improved/re-seeded/ heavily fertilised grassland
2679,NS805985,280500,698500,56.1642291683557,-3.92454403590757,1500,Scotland,Stirlingshire,Bare ground/sparse vegetation of inland freshwater edges,23
2680,NT055797,305500,679700,56.0009704047518,-3.51545550613302,1650,Scotland,West Lothian,Coastal dune and sand scrub,Coastal dune and sand woods
2681,NT008776,300800,677600,55.9811585868654,-3.59002089748415,960,Scotland,West Lothian,Dry semi/unimproved (flower rich) neutral grassland,Lines of trees or scattered trees of parkland
2682,NT002777,300200,677700,55.9819324431847,-3.59967084051626,1590,Scotland,West Lothian,Mature mixed broadleaved and coniferous woodland,Dry semi/unimproved (flower rich) neutral grassland
2683,NR272697,127200,669700,55.8432096163289,-6.35840645327709,,Scotland,Argyllshire,-1,-1
2684,NN520014,252000,701400,56.1822704594943,-4.3847452116083,2585,Scotland,Stirlingshire,Mature coniferous woodland,28
2685,NT187875,318700,687500,56.0734597571382,-3.30620453897077,1300,Scotland,Fife,Dry semi/unimproved (flower rich) neutral grassland,24
2686,NN895678,289500,767800,56.7887590601367,-3.80905344116625,1085,Scotland,Perthshire,Dry semi/unimproved (flower rich) neutral grassland,23
2687,NT502851,350200,685100,56.0562133166665,-2.79973710811252,2940,Scotland,East Lothian,Agriculturally improved/re-seeded/ heavily fertilised grassland,5
2688,NT175747,317500,674700,55.9582676857511,-3.32154584941619,2175,Scotland,Midlothianshire,Agriculturally improved/re-seeded/ heavily fertilised grassland,29
2689,NT468830,346800,683000,56.0369796533247,-2.85391413443341,1877,Scotland,East Lothian,Coastal dune and sand scrub,2
2690,NT718771,371800,677100,55.9860898724153,-2.45203951354221,2283,Scotland,East Lothian,Coastal dune grassland,22
2691,NT592774,359200,677400,55.9878796136101,-2.65404759770805,2568,Scotland,East Lothian,Mature mixed broadleaved and coniferous woodland,21
2692,NF791145,79100,814500,57.1093094649553,-7.30165504889914,3710,Scotland,Western Isles,Wet and dry heathland/ dry heather moorland,34
2693,NO131036,313100,703600,56.2170992675254,-3.40140097583744,,Scotland,Perthshire,-1,-1
2694,NT174992,317400,699200,56.1783398851025,-3.33070902534238,,Scotland,Perthshire,-1,-1
2695,NO122010,312200,701000,56.1935789937733,-3.41504949504111,,Scotland,Perthshire,-1,-1
2696,NT155993,315500,699300,56.1789050127261,-3.36134072209125,,Scotland,Perthshire,-1,-1
2697,NS918810,291800,681000,56.0097519205794,-3.73557370826894,1173,Scotland,Stirlingshire,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,17
2698,NS885978,288500,697800,56.1598806094979,-3.79548475403211,1370,Scotland,Clackmannanshire,Dry semi/unimproved (flower rich) neutral grassland,26
2699,NS517600,251700,660000,55.8104874617997,-4.36673992523482,725,Scotland,Renfrewshire,Dry semi/unimproved acid grassland,-2
2700,SJ72405500,372400,355000,53.0911985938657,-2.41217243932436,2014,England,Cheshire,Dry semi/unimproved (flower rich) neutral grassland,Small man made woodlands
2701,SK13405350,413400,353500,53.0782589531935,-1.79994766464918,2275,England,Derbyshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
2702,SK15105610,415100,356100,53.1015876166398,-1.77444591357222,2000,England,Derbyshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
2705,SJ87806260,387800,362600,53.1600966402563,-2.18248340993894,1864,England,Cheshire,Dry semi/unimproved (flower rich) neutral grassland,Dry semi/unimproved acid grassland
2707,SJ72405500,372400,355000,53.0911985938657,-2.41217243932436,1879,England,Cheshire,Dry semi/unimproved (flower rich) neutral grassland,Small man made woodlands
2708,SJ80406750,380400,367500,53.2039257819675,-2.29346930647052,1670,England,Cheshire,Seasonally wet and wet marshy grasslands,Mature broadleaved woodland
2709,SJ65208810,365200,388100,53.3883295756748,-2.52330821043538,1920,England,Cheshire,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Dry scrub/shrub thickets
2710,SJ30507380,330500,373800,53.2563709063716,-3.04190557067612,919,England,Cheshire,Dry semi/unimproved (flower rich) neutral grassland,Mature broadleaved woodland
2711,SK09803550,409800,335500,52.9165136988461,-1.85423880597653,2071,England,Staffordshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Mature mixed broadleaved and coniferous woodland
2712,SJ90509330,390500,393300,53.4361366368975,-2.14301687752776,1460,England,Greater Manchester,Dry semi/unimproved (flower rich) neutral grassland,Mature broadleaved woodland
2713,SJ797651,379700,365100,53.1823239937696,-2.30379764012302,2420,England,Cheshire,Mature broadleaved woodland,17
2714,SJ286767,328600,376700,53.2821845175179,-3.07103522662421,3960,England,Cheshire,Hedgerows,19
2715,SJ282792,328200,379200,53.3046009456269,-3.07759967445106,2600,England,Cheshire,Hedgerows,18
2716,SJ651777,365100,377700,53.2948340050311,-2.52366527269568,2120,England,Cheshire,16,29
2717,SJ282792,328200,379200,53.3046009456269,-3.07759967445106,2680,England,Cheshire,25,18
2718,SJ947723,394700,372300,53.248141324676,-2.08013763413993,2350,England,Cheshire,23,26
2719,SJ910706,391000,370600,53.2328101230312,-2.13553898459308,2500,England,,32,12
2720,SJ918756,391800,375600,53.2777669505656,-2.12368398350328,900,England,,32,39
2800,SK38503970,438500,339700,52.9529807364176,-1.42688275127082,2000,England,Derbyshire,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,Dry semi/unimproved (flower rich) neutral grassland
2801,SK34503630,434500,336300,52.9226870888562,-1.48678640166066,2000,England,Derbyshire,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,Dry semi/unimproved (flower rich) neutral grassland
2802,SK44204250,444200,342500,52.9777124389343,-1.34165504072537,1500,England,Derbyshire,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,Hedgerows
2805,SK24805280,424800,352800,53.0715582475186,-1.62981085549881,1600,England,Derbyshire,Mature mixed broadleaved and coniferous woodland,Dry semi/unimproved (flower rich) neutral grassland
2806,SK41403050,441400,330500,52.870058296501,-1.38488833153771,1000,England,Derbyshire,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,Dry semi/unimproved (flower rich) neutral grassland
2811,SK67204440,467200,344400,52.9924009917742,-0.998729826074922,2600,England,Nottinghamshire,Bare ground/sparse vegetation of inland freshwater edges,Wet Willow scrub of fen, river and lake side
2817,SK16106610,416100,366100,53.1914575394898,-1.75900596175559,500,England,Derbyshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,26
2818,SK230510,423000,351000,53.0554568651045,-1.65680751213961,1900,England,Derbyshire,Dry semi/unimproved (flower rich) neutral grassland,Mature mixed broadleaved and coniferous woodland
2819,SK430450,443000,345000,53.0002842429921,-1.35919487818667,2400,England,Derbyshire,Dry semi/unimproved (flower rich) neutral grassland,Small man made woodlands
2820,SK355388,435500,338800,52.9450967494307,-1.47163767846544,1350,England,Derbyshire,Dry semi/unimproved (flower rich) neutral grassland,22
2821,SK348433,434800,343300,52.9855971656435,-1.48157186596263,1000,England,Derbyshire,-1,-1
2822,SP619996,461900,299600,52.5903155253657,-1.08616630288081,3200,England,Leicestershire,-1,-1
2824,SK352523,435200,352300,53.0664792398571,-1.47463103165656,2000,England,Derbyshire,17,-2
2825,SK140731,414000,373100,53.254445707396,-1.79013230949977,2057,England,Derbyshire,34,15
2826,SK128735,412800,373500,53.2580719249494,-1.80810476050397,3950,England,Derbyshire,15,22
2827,SK448436,444800,343600,52.9875512158801,-1.33256650265519,3650,England,Derbyshire,40,22
2828,SK398668,439800,366800,53.1965045734409,-1.40417826611979,1850,England,Derbyshire,40,-2
2829,SK589013,458900,301300,52.6059315872719,-1.13014713770106,480,England,Leicestershire,36,33
2830,SK5437,454000,337000,52.9321464985291,-1.19063842180509,600,England,Nottinghamshire,40,-2
2831,SK704535,470400,353500,53.0745460368809,-0.949891351323333,730,England,Nottinghamshire,-1,-1
2832,SK398515,439800,351500,53.0597216046487,-1.40684717270577,665,England,Derbyshire,17,-2
2833,SK402511,440200,351100,53.0560962832629,-1.40092895781308,890,England,Derbyshire,28,-2
2834,SK506332,450600,333200,52.8943214302624,-1.2485713250087,1400,England,Derbyshire,40,-2
2835,SK521341,452100,334100,52.9022680061441,-1.22613310620652,2625,England,Nottinghamshire,40,-2
2836,SK226204,422600,320400,52.781161624662,-1.66564143261551,1250,England,Derbyshire,40,-2
2837,SK225197,422500,319700,52.7748732439068,-1.66717192680943,950,England,Derbyshire,40,-2
2838,SK715385,471500,338500,52.9395860660432,-0.936792769027227,3000,England,Nottinghamshire,40,-2
2839,SK525706,452500,370600,53.2302993297869,-1.2142406772752,2095,England,Derbyshire,-1,15
2840,SK532741,453200,374100,53.2616874962287,-1.20317152959457,1569,England,Derbyshire,15,10
2841,SK507751,450700,375100,53.2709199355841,-1.24048693605939,1910,England,Derbyshire,40,26
2842,SK524780,452400,378000,53.2968198011549,-1.21452111860252,2180,England,Derbyshire,26,-2
2843,SK650381,465000,338100,52.9368165104146,-1.03357615750239,4060,England,Nottinghamshire,28,-2
2844,SK025821,402500,382100,53.336252287274,-1.96316816263977,1452,England,Derbyshire,17,-2
2845,SK367648,436700,364800,53.1794910867901,-1.45158140960375,350,England,Derbyshire,40,-2
